Symbol,Name,ISIN,Exchange
VIJAYA.NS,Vijaya Diagnostic Centre Limited,INE043W01024,NSE
VIKRAMSOLR.NS,Vikram Solar Limited,INE078V01014,NSE
VIKRAN.NS,Vikran Engineering Limited,INE01R501028,NSE
VIMTALABS.NS,Vimta Labs Limited,INE579C01029,NSE
VINATIORGA.NS,Vinati Organics Limited,INE410B01037,NSE
VINCOFE.NS,Vintage Coffee And Beverages Limited,INE498Q01014,NSE
VINDHYATEL.NS,Vindhya Telelinks Limited,INE707A01012,NSE
VINNY.NS,Vinny Overseas Limited,INE01KI01027,NSE
VINYLINDIA.NS,Vinyl Chemicals (India) Limited,INE250B01029,NSE
VIPCLOTHNG.NS,VIP Clothing Limited,INE450G01024,NSE
VIPIND.NS,VIP Industries Limited,INE054A01027,NSE
VISAKAIND.NS,Visaka Industries Limited,INE392A01021,NSE
VISHNU.NS,Vishnu Chemicals Limited,INE270I01022,NSE
VIVIDHA.NS,Visagar Polytex Limited,INE370E01029,NSE
VIYASH.NS,Viyash Scientific Limited,INE807F01027,NSE
VLSFINANCE.NS,VLS Finance Limited,INE709A01018,NSE
VMART.NS,V-Mart Retail Limited,INE665J01013,NSE
VMM.NS,Vishal Mega Mart Limited,INE01EA01019,NSE
VOLTAMP.NS,Voltamp Transformers Limited,INE540H01012,NSE
VOLTAS.NS,Voltas Limited,INE226A01021,NSE
VRAJ.NS,Vraj Iron and Steel Limited,INE0S2V01010,NSE
VRLLOG.NS,VRL Logistics Limited,INE366I01010,NSE
VSSL.NS,Vardhman Special Steels Limited,INE050M01012,NSE
VSTIND.NS,VST Industries Limited,INE710A01016,NSE
VSTL.NS,Vibhor Steel Tubes Limited,INE0QTF01015,NSE
VSTTILLERS.NS,V.S.T Tillers Tractors Limited,INE764D01017,NSE
VTL.NS,Vardhman Textiles Limited,INE825A01020,NSE
WAAREEENER.NS,Waaree Energies Limited,INE377N01017,NSE
WAAREERTL.NS,Waaree Renewable Technologies Limited,INE299N01021,NSE
WABAG.NS,VA Tech Wabag Limited,INE956G01038,NSE
WAKEFIT.NS,Wakefit Innovations Limited,INE0E7301029,NSE
WALCHANNAG.NS,Walchandnagar Industries Limited,INE711A01022,NSE
WCIL.NS,Western Carriers (India) Limited,INE0CJF01024,NSE
WEALTH.NS,Wealth First Portfolio Managers Limited,INE658T01017,NSE
WEBELSOLAR.NS,Websol Energy System Limited,INE855C01023,NSE
WEIZMANIND.NS,Weizmann Limited,INE080A01014,NSE
WEL.NS,Wonder Electricals Limited,INE02WG01024,NSE
WELCORP.NS,Welspun Corp Limited,INE191B01025,NSE
WELENT.NS,Welspun Enterprises Limited,INE625G01013,NSE
WELINV.NS,Welspun Investments and Commercials Limited,INE389K01018,NSE
WELSPLSOL.NS,Welspun Specialty Solutions Limited,INE731F01037,NSE
WELSPUNLIV.NS,Welspun Living Limited,INE192B01031,NSE
WENDT.NS,Wendt (India) Limited,INE274C01019,NSE
WESTLIFE.NS,WESTLIFE FOODWORLD LIMITED,INE274F01020,NSE
WEWORK.NS,WeWork India Management Limited,INE085001019,NSE
WHEELS.NS,Wheels India Limited,INE715A01015,NSE
WHIRLPOOL.NS,Whirlpool of India Limited,INE716A01013,NSE
WILLAMAGOR.NS,Williamson Magor & Company Limited,INE210A01017,NSE
WIMPLAST.NS,Wim Plast Limited,INE015B01018,NSE
WINDLAS.NS,Windlas Biotech Limited,INE0H5O01029,NSE
WINDMACHIN.NS,Windsor Machines Limited,INE052A01021,NSE
WIPL.NS,The Western India Plywoods Limited,INE215F01023,NSE
WIPRO.NS,Wipro Limited,INE075A01022,NSE
WOCKPHARMA.NS,Wockhardt Limited,INE049B01025,NSE
WONDERLA.NS,Wonderla Holidays Limited,INE066O01014,NSE
WORTHPERI.NS,Worth Peripherals Limited,INE196Y01018,NSE
WPIL.NS,WPIL Limited,INE765D01022,NSE
WSI.NS,W S Industries (I) Limited,INE100D01014,NSE
WSTCSTPAPR.NS,West Coast Paper Mills Limited,INE976A01021,NSE
XCHANGING.NS,Xchanging Solutions Limited,INE692G01013,NSE
XELPMOC.NS,Xelpmoc Design And Tech Limited,INE01P501012,NSE
XPROINDIA.NS,Xpro India Limited,INE445C01015,NSE
XTGLOBAL.NS,Xtglobal Infotech Limited,INE547B01028,NSE
YASHO.NS,Yasho Industries Limited,INE616Z01012,NSE
YATHARTH.NS,Yatharth Hospital & Trauma Care Services Limited,INE0JO301016,NSE
YATRA.NS,Yatra Online Limited,INE0JR601024,NSE
YESBANK.NS,Yes Bank Limited,INE528G01035,NSE
YUKEN.NS,Yuken India Limited,INE384C01016,NSE
ZAGGLE.NS,Zaggle Prepaid Ocean Services Limited,INE07K301024,NSE
ZEEL.NS,Zee Entertainment Enterprises Limited,INE256A01028,NSE
ZEELEARN.NS,Zee Learn Limited,INE565L01011,NSE
ZENITHEXPO.NS,Zenith Exports Limited,INE058B01018,NSE
ZENITHSTL.NS,Zenith Steel Pipes & Industries Limited,INE318D01020,NSE
ZENSARTECH.NS,Zensar Technologies Limited,INE520A01027,NSE
ZENTEC.NS,Zen Technologies Limited,INE251B01027,NSE
ZFCVINDIA.NS,ZF Commercial Vehicle Control Systems India Limited,INE342J01019,NSE
ZFSTEERING.NS,ZF Steering Gear (India) Limited,INE116C01012,NSE
ZODIACLOTH.NS,Zodiac Clothing Company Limited,INE206B01013,NSE
ZOTA.NS,Zota Health Care LImited,INE358U01012,NSE
ZSARACOM.NS,Saraswati Commercial India Limited,INE967G01019,NSE
ZUARI.NS,Zuari Agro Chemicals Limited,INE840M01016,NSE
ZUARIIND.NS,ZUARI INDUSTRIES LIMITED,INE217A01012,NSE
ZYDUSLIFE.NS,Zydus Lifesciences Limited,INE010B01027,NSE
ZYDUSWELL.NS,Zydus Wellness Limited,INE768C01028,NSE
500060.BO,Birla Cable Ltd,INE800A01015,BSE
500160.BO,GTL Ltd,INE043A01012,BSE
500174.BO,Gujarat Lease Financing Ltd,INE540A01017,BSE
500234.BO,Kakatiya Cement Sugar & Industries Ltd,INE437B01014,BSE
500259.BO,Lyka Labs Ltd,INE933A01014,BSE
500285.BO,Spicejet Ltd,INE285B01017,BSE
500296.BO,Nahar Spinning Mills Ltd,INE290A01027,BSE
500313.BO,Oil Country Tubular Ltd,INE591A01010,BSE
500317.BO,Oswal Agro Mills Ltd,INE142A01012,BSE
500346.BO,Punjab Communications Ltd-$,INE609A01010,BSE
500418.BO,Tokyo Plast International Ltd,INE932C01012,BSE
500449.BO,Hindustan Organic Chemicals Ltd,INE048A01011,BSE
500540.BO,Premier Ltd,INE342A01018,BSE
502448.BO,Rollatainers Ltd,INE927A01040,BSE
503031.BO,Peninsula Land Ltd,INE138A01028,BSE
504092.BO,Indokem Ltd,INE716F01012,BSE
504351.BO,Empower India Ltd,INE507F01023,BSE
505036.BO,Automobile Corporation of Goa Ltd-$,INE451C01013,BSE
505075.BO,Setco Automotive Ltd,INE878E01021,BSE
505590.BO,SVP Global Textiles Ltd,INE308E01029,BSE
506597.BO,Amal Ltd,INE841D01013,BSE
506642.BO,Sadhana Nitro Chem Ltd,INE888C01040,BSE
506854.BO,TANFAC Industries Ltd-$,INE639B01023,BSE
507753.BO,TGV Sraac Ltd,INE284B01028,BSE
507794.BO,Khaitan Chemicals & Fertilizers Ltd,INE745B01028,BSE
507910.BO,Fiberweb India Ltd,INE296C01020,BSE
507912.BO,Gyftr Ltd,INE724A01017,BSE
508807.BO,I S T Ltd,INE684B01029,BSE
509048.BO,Lancor Holdings Ltd,INE572G01025,BSE
509438.BO,Benares Hotels Ltd,INE664D01019,BSE
511194.BO,ICDS Ltd,INE613B01010,BSE
511505.BO,Capital Trust Ltd,INE707C01018,BSE
511611.BO,DCM Financial Services Ltd,INE891B01012,BSE
511630.BO,Sambhaav Media Ltd,INE699B01027,BSE
511726.BO,Vipul Ltd,INE946H01037,BSE
512161.BO,Securekloud Technologies Ltd,INE650K01021,BSE
512165.BO,Abans Enterprises Ltd,INE365O01028,BSE
512296.BO,Bhagyanagar India Ltd,INE458B01036,BSE
512608.BO,Bhandari Hosiery Exports Ltd,INE474E01029,BSE
513337.BO,Gujarat Toolroom Ltd,INE145J01032,BSE
513554.BO,Mahamaya Steel Industries Ltd,INE451L01014,BSE
514036.BO,Loyal Textile Mills Ltd-$,INE970D01010,BSE
514142.BO,T T Ltd-$,INE592B01024,BSE
514175.BO,Vardhman Polytex Ltd,INE835A01029,BSE
514354.BO,Premier Polyfilm Ltd,INE309M01020,BSE
514440.BO,Blue Pearl Agriventures Ltd,INE439N01031,BSE
514448.BO,Jyoti Resins & Adhesives Ltd,INE577D01013,BSE
514470.BO,Winsome Textile Industries Ltd-$,INE837B01031,BSE
515043.BO,Saint Gobain Sekurit India Ltd,INE068B01017,BSE
517035.BO,RIR Power Electronics Ltd,INE302D01024,BSE
517214.BO,Digispice Technologies Ltd-$,INE927C01020,BSE
517273.BO,S&S Power Switchgear Ltd,INE902B01017,BSE
517411.BO,Shyam Telecom Ltd,INE635A01023,BSE
517447.BO,R.S. Software (India) Ltd,INE165B01029,BSE
519383.BO,Anik Industries Ltd,INE087B01017,BSE
519477.BO,CIAN Agro Industries & Infrastructure Ltd,INE052V01019,BSE
520021.BO,Omax Autos Ltd,INE090B01011,BSE
520086.BO,Sical Logistics Ltd,INE075B01020,BSE
521018.BO,Maral Overseas Ltd,INE882A01013,BSE
521238.BO,Bharat Global Developers Ltd,INE893C01032,BSE
521246.BO,Paras Petrofils Ltd,INE162C01024,BSE
522073.BO,The Hi-Tech Gears Ltd,INE127B01011,BSE
523105.BO,Cropster Agro Ltd,INE293E01031,BSE
523204.BO,Aban Offshore Ltd,INE421A01028,BSE
523260.BO,PEARL Polymers Ltd,INE844A01013,BSE
523371.BO,Mawana Sugars Ltd,INE636A01039,BSE
523465.BO,Ind Bank Housing Ltd,INE969D01012,BSE
523475.BO,Lotus Chocolate Company Ltd,INE026D01011,BSE
523796.BO,Viceroy Hotels Ltd,INE048C01025,BSE
524212.BO,Wanbury Ltd,INE107F01022,BSE
524324.BO,Seya Industries Ltd,INE573R01012,BSE
524412.BO,Aarey Drugs & Pharmaceuticals Ltd,INE198H01019,BSE
524518.BO,Krebs Biochemicals & Industries Ltd-$,INE268B01013,BSE
524520.BO,KMC Speciality Hospitals (India) Ltd,INE879K01018,BSE
524632.BO,Shukra Pharmaceuticals Ltd,INE551C01044,BSE
524663.BO,Bharat Immunologicals & Biologicals Corporation Ltd-$,INE994B01014,BSE
526173.BO,Andrew Yule & Company Ltd,INE449C01025,BSE
526423.BO,Kriti Industries India Ltd-$,INE479D01038,BSE
526433.BO,ASM Technologies Ltd,INE867C01010,BSE
526570.BO,Midwest Gold Ltd,INE519N01014,BSE
530079.BO,Faze Three Ltd-$,INE963C01033,BSE
530643.BO,Eco Recycling Ltd,INE316A01038,BSE
530699.BO,Raj Rayon Industries Ltd-$,INE533D01032,BSE
530871.BO,Chembond Material Technologies Ltd-$,INE995D01025,BSE
530961.BO,Vikas EcoTech Ltd,INE806A01020,BSE
531322.BO,Sri Havisha Hospitality And Infrastructure Ltd,INE293B01029,BSE
531373.BO,The Byke Hospitality Ltd,INE319B01014,BSE
531495.BO,Blue Coast Hotels Ltd,INE472B01011,BSE
531497.BO,Madhucon Projects Ltd-$,INE378D01032,BSE
531859.BO,Oriental Rail Infrastructure Ltd,INE457G01029,BSE
532019.BO,LCC Infotech Ltd,INE938A01021,BSE
532022.BO,Filatex Fashions Ltd,INE185E01021,BSE
532160.BO,Gujarat State Financial Corporation,INE944A01011,BSE
532216.BO,HB Stockholdings Ltd,INE550B01022,BSE
532290.BO,BLB Ltd,INE791A01024,BSE
532309.BO,GE Power India Ltd,INE878A01011,BSE
532332.BO,Cura Technologies Ltd,INE117B01020,BSE
532341.BO,IZMO Ltd-$,INE848A01014,BSE
532348.BO,Subex Ltd,INE754A01055,BSE
532351.BO,Aksh Optifibre Ltd,INE523B01011,BSE
532368.BO,Brightcom Group Ltd,INE425B01027,BSE
532372.BO,Virinchi Ltd,INE539B01017,BSE
532374.BO,Sterlite Technologies Ltd,INE089C01029,BSE
532386.BO,California Software Company Ltd,INE526B01014,BSE
532387.BO,Pritish Nandy Communications Ltd,INE392B01011,BSE
532398.BO,Usha Martin Education & Solutions Ltd,INE240C01028,BSE
532408.BO,Sigma Advanced Systems Ltd,INE933B01012,BSE
532467.BO,Hazoor Multi Projects Ltd-$,INE550F01049,BSE
532521.BO,Palred Technologies Ltd,INE218G01033,BSE
532604.BO,S.A.L. Steel Ltd,INE658G01014,BSE
532637.BO,Mangalam Drugs & Organics Ltd,INE584F01014,BSE
532640.BO,Cyber Media India Ltd,INE278G01037,BSE
532649.BO,Nectar Lifesciences Ltd,INE023H01027,BSE
532654.BO,Mcleod Russel India Ltd,INE942G01012,BSE
532660.BO,Vivimed Labs Ltd,INE526G01021,BSE
532666.BO,FCS Software Solutions Ltd,INE512B01022,BSE
532708.BO,GVK Power & Infrastructure Ltd,INE251H01024,BSE
532710.BO,Sadbhav Engineering Ltd,INE226H01026,BSE
532712.BO,Reliance Communications Ltd,INE330H01018,BSE
532713.BO,Sakuma Exports Ltd,INE190H01024,BSE
532721.BO,Visa Steel Ltd,INE286H01012,BSE
532740.BO,Lokesh Machines Ltd,INE397H01017,BSE
532748.BO,Prime Focus Ltd,INE367G01038,BSE
532767.BO,Gayatri Projects Ltd,INE336H01023,BSE
532771.BO,JHS Svendgaard Laboratories Ltd,INE544H01014,BSE
532774.BO,Inspirisys Solutions Ltd,INE020G01017,BSE
532776.BO,Shivam Autotech Ltd,INE637H01024,BSE
532780.BO,Parsvnath Developers Ltd,INE561H01026,BSE
532794.BO,Zee Media Corporation Ltd,INE966H01019,BSE
532801.BO,Cambridge Technology Enterprises Ltd,INE627H01017,BSE
532839.BO,Dish TV India Ltd,INE836F01026,BSE
532869.BO,Tarmat Ltd,INE924H01018,BSE
532890.BO,Take Solutions Ltd,INE142I01023,BSE
532894.BO,Indowind Energy Ltd,INE227G01018,BSE
532895.BO,Nagreeka Capital & Infrastructure Ltd,INE245I01016,BSE
532896.BO,Magnum Ventures Ltd,INE387I01016,BSE
532930.BO,BGR Energy Systems Ltd,INE661I01014,BSE
532951.BO,GSS Infotech Ltd,INE871H01011,BSE
532985.BO,Kotak S&P BSE Sensex ETF,INF174KA1JD7,BSE
532989.BO,Bafna Pharmaceuticals Ltd,INE878I01022,BSE
532993.BO,Sejal Glass Ltd,INE955I01044,BSE
533012.BO,Landmark Property Development Company Ltd,INE197J01017,BSE
533107.BO,Swan Defence And Heavy Industries Ltd,INE542F01020,BSE
533152.BO,MBL Infrastructure Ltd,INE912H01013,BSE
533156.BO,Vascon Engineers Ltd,INE893I01013,BSE
533193.BO,Kirloskar Electric Company Ltd,INE134B01017,BSE
533210.BO,Kriti Nutrients Ltd,INE798K01010,BSE
533218.BO,Emami Realty Ltd,INE778K01012,BSE
533221.BO,Asian Hotels (West) Ltd,INE915K01010,BSE
533257.BO,Indosolar Ltd,INE866K01023,BSE
533260.BO,CP Capital Ltd,INE521J01018,BSE
533270.BO,Bedmutha Industries Ltd,INE844K01012,BSE
533292.BO,A2Z Infra Engineering Ltd,INE619I01012,BSE
533301.BO,Shekhawati Industries Ltd,INE268L01046,BSE
533540.BO,Tree House Education & Accessories Ltd,INE040M01013,BSE
533543.BO,Brooks Laboratories Ltd,INE650L01011,BSE
533629.BO,Tijaria Polypipes Ltd,INE440L01017,BSE
534139.BO,Schneider Electric Infrastructure Ltd,INE839M01018,BSE
534312.BO,MT Educare Ltd,INE472M01018,BSE
534674.BO,Ducon Infratechnologies Ltd,INE741L01018,BSE
535276.BO,SBI Mutual Fund - SBI Sensex ETF,INF200K01VT2,BSE
535431.BO,GCM Securities Ltd,INE168O01026,BSE
535910.BO,Money Masters Leasing & Finance Ltd,INE340O01021,BSE
535916.BO,Alacrity Securities Ltd,INE030P01017,BSE
536264.BO,Tiger Logistics (India) Ltd,INE906O01029,BSE
536960.BO,Motilal Oswal Nifty Midcap 100 ETF,INF247L01023,BSE
537007.BO,ICICI Prudential Nifty 50 ETF,INF109K012R6,BSE
537008.BO,ICICI Prudential Nifty 100 ETF,INF109KC16V9,BSE
537483.BO,NIPPON INDIA ETF NIFTY 100,INF204K014N5,BSE
537708.BO,Kotak Nifty 50 ETF,INF174K014P6,BSE
537785.BO,Race Eco Chain Ltd,INE084Q01012,BSE
537820.BO,Viji Finance Ltd,INE159N01027,BSE
538057.BO,CPSE ETF,INF457M01133,BSE
538119.BO,R&B Denims Ltd,INE012Q01039,BSE
538546.BO,Bansal Roofing Products Ltd,INE319Q01012,BSE
538598.BO,Vishal Fabrics Ltd,INE755Q01025,BSE
538668.BO,Meghna Infracon Infrastructure Ltd,INE898Q01015,BSE
538683.BO,Nippon India ETF S&P BSE Sensex,INF204KA1UN7,BSE
538716.BO,Aryaman Capital Markets Ltd,INE229R01011,BSE
538817.BO,Captain Pipes Ltd,INE513R01026,BSE
538896.BO,Kanchi Karpooram Ltd,INE081G01019,BSE
539031.BO,SBI Mutual Fund - SBI - ETF BSE 100,INF200KA1572,BSE
539044.BO,Manaksia Steels Ltd,INE824Q01011,BSE
539097.BO,UR Sugar Industries Ltd,INE904R01027,BSE
539222.BO,Growington Ventures India Ltd,INE451S01027,BSE
539226.BO,Rudra Global Infra Products Ltd,INE027T01023,BSE
539287.BO,Ortin Global Ltd,INE749B01020,BSE
539312.BO,UTI BSE SENSEX ETF,INF789FB1X58,BSE
539313.BO,UTI NIFTY 50 ETF,INF789F1AZC0,BSE
539314.BO,Universal Autofoundry Ltd,INE203T01012,BSE
539398.BO,Vishal Bearings Ltd,INE060T01024,BSE
539402.BO,Naksh Precious Metals Ltd,INE256S01012,BSE
539469.BO,Panorama Studios International Ltd,INE258R01028,BSE
539480.BO,LIC MF EXCHANGE TRADED FUND- NIFTY 50,INF767K01OS7,BSE
539487.BO,LIC MF EXCHANGE TRADED FUND- SENSEX,INF767K01OT5,BSE
539516.BO,HDFC NIFTY 50 ETF,INF179KC1965,BSE
539517.BO,HDFC BSE SENSEX ETF,INF179KC1HX2,BSE
539607.BO,Blue Cloud Softech Solutions Ltd,INE373T01047,BSE
539659.BO,Vikram Kamats Hospitality Ltd,INE564S01019,BSE
539682.BO,Mobavenue AI Tech Ltd,INE622Q01019,BSE
539760.BO,Relicab Cable Manufacturing Ltd,INE773T01014,BSE
539784.BO,LIC MF Exchange Traded Fund- NIFTY 100,INF767K01PC8,BSE
539843.BO,NINtec Systems Ltd,INE395U01014,BSE
539895.BO,Spice Lounge Food Works Ltd,INE631E01024,BSE
539945.BO,ICICI Prudential Nifty50 Value 20 ETF,INF109KC11V0,BSE
539980.BO,ICICI Prudential BSE Midcap Select ETF,INF109KC10W0,BSE
540008.BO,Aditya Birla Sun Life BSE Sensex ETF,INF209KB10E8,BSE
540079.BO,Sprayking Ltd,INE537U01037,BSE
540154.BO,Bandhan S&P BSE SENSEX ETF,INF194KA1T91,BSE
540252.BO,Viram Suvarn Ltd,INE607V01028,BSE
540311.BO,JITF Infralogistics Ltd,INE863T01013,BSE
540358.BO,RMC Switchgears Ltd,INE655V01019,BSE
540360.BO,Leading Leasing Finance And Investment Company Ltd,INE715Q01029,BSE
540366.BO,Music Broadcast Ltd,INE919I01024,BSE
540377.BO,IFL Enterprises Ltd,INE714U01024,BSE
540395.BO,Chemcrux Enterprises Ltd,INE298W01016,BSE
540403.BO,CL Educate Ltd,INE201M01029,BSE
540404.BO,Prime Fresh Ltd,INE442V01012,BSE
540425.BO,Shankara Building Products Ltd,INE274V01019,BSE
540455.BO,Escorp Asset Management Ltd,INE953W01016,BSE
540492.BO,Starlineps Enterprises Ltd,INE594W01042,BSE
540519.BO,Meera Industries Ltd,INE343X01026,BSE
540612.BO,ICICI Prudential Nifty 100 Low Volatility 30 ETF,INF109KC19U5,BSE
540649.BO,Avadh Sugar & Energy Ltd,INE349W01017,BSE
540669.BO,UTI Nifty Next 50 ETF,INF789F1AUW9,BSE
540693.BO,Shish Industries Ltd,INE145Y01023,BSE
540694.BO,ANG Lifesciences India Ltd,INE236W01016,BSE
540702.BO,Lasa Supergenerics Ltd,INE670X01014,BSE
540717.BO,Polo Queen Industrial and Fintech Ltd,INE689M01025,BSE
540726.BO,Trident Texofab Ltd,INE071Y01013,BSE
540727.BO,Poojawestern Metaliks Ltd,INE973X01012,BSE
540738.BO,Shreeji Translogistics Ltd,INE402Y01028,BSE
540757.BO,Sheetal Cool Products Ltd,INE501Y01019,BSE
540786.BO,Sharika Enterprises Ltd,INE669Y01022,BSE
540787.BO,BHARAT 22 ETF - ICICI Prudential AMC,INF109KB15Y7,BSE
540796.BO,Ratnabhumi Developers Ltd,INE821Y01011,BSE
540809.BO,MRC Agrotech Ltd,INE333Y01017,BSE
540824.BO,Astron Paper & Board Mill Ltd,INE646X01014,BSE
540901.BO,Praxis Home Retail Ltd,INE546Y01022,BSE
540953.BO,Kenvi Jewels Ltd,INE923Y01023,BSE
541144.BO,Active Clothing Co Ltd,INE380Z01015,BSE
541228.BO,Taylormade Renewables Ltd,INE459Z01017,BSE
541302.BO,Dhruv Consultancy Services Ltd,INE506Z01015,BSE
541313.BO,ICICI Prudential BSE 500 ETF,INF109KC1V59,BSE
541338.BO,U. H. Zaveri Ltd,INE556Z01010,BSE
541400.BO,Zim Laboratories Ltd,INE518E01015,BSE
541402.BO,Affordable Robotic & Automation Ltd,INE692Z01013,BSE
541444.BO,Palm Jewels Ltd,INE838Z01012,BSE
541601.BO,Rajnish Wellness Ltd,INE685Z01033,BSE
541634.BO,Raw Edge Industrial Solutions Ltd,INE960Z01014,BSE
541778.BO,Deep Polymers Ltd,INE00IY01012,BSE
541809.BO,ICICI Prudential Nifty Next 50 ETF,INF109KC1NS5,BSE
541865.BO,Add-Shop ERetail Ltd,INE01B501018,BSE
541972.BO,SBI - ETF - SENSEX NEXT 50,INF200KA1VQ2,BSE
542012.BO,A-1 Ltd,INE911Z01025,BSE
542013.BO,Dolfin Rubbers Ltd,INE666Y01010,BSE
542034.BO,S. M. Gold Ltd,INE00Q901014,BSE
542046.BO,Vivid Mercantile Ltd,INE647Z01025,BSE
542131.BO,MIRAE ASSET NIFTY 50 ETF (MAN50ETF),INF769K01EG9,BSE
542230.BO,Aditya Birla Sun Life Nifty Next 50 ETF,INF209KB16D7,BSE
542248.BO,Deccan Health Care Ltd,INE452W01019,BSE
542459.BO,Kranti Industries Ltd,INE911T01010,BSE
542513.BO,UTI BSE Sensex Next 50 ETF,INF789F1AUU3,BSE
542579.BO,Ashapuri Gold Ornament Ltd,INE05FR01029,BSE
542628.BO,Northern Spirits Ltd,INE01BL01012,BSE
542654.BO,V R Films & Studios Ltd,INE06LG01010,BSE
542655.BO,Vikas Lifecare Ltd,INE161L01027,BSE
542666.BO,G. K. P. Printing & Packaging Ltd,INE05QJ01015,BSE
542669.BO,BMW Industries Ltd,INE374E01021,BSE
542670.BO,Artemis Electricals and Projects Ltd,INE757T01025,BSE
542694.BO,Parshva Enterprises Ltd,INE05MV01019,BSE
542721.BO,Anand Rayons Ltd,INE02GA01012,BSE
542730.BO,ICICI Prudential Nifty Bank ETF,INF109KC15I8,BSE
542747.BO,Nippon India ETF S&P BSE Sensex Next 50,INF204KB15D0,BSE
542758.BO,ICICI Prudential Nifty Private Bank ETF,INF109KC18U7,BSE
542770.BO,Alphalogic Techsys Ltd,INE08E401029,BSE
542802.BO,Galactico Corporate Services Ltd,INE906Y01028,BSE
542852.BO,Vishwaraj Sugar Industries Ltd,INE430N01022,BSE
542863.BO,Aditya Birla Sun Life Nifty Bank ETF,INF209KB17D5,BSE
542865.BO,Anuroop Packaging Ltd,INE490Z01012,BSE
542921.BO,ICICI Prudential Nifty Midcap 150 ETF,INF109KC11W8,BSE
542922.BO,Mirae Asset Nifty Next 50 ETF (MANXT50ETF),INF769K01FN2,BSE
542933.BO,Universus Photo Imagings Ltd,INE03V001013,BSE
543144.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB11T5,BSE
543145.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),INF204KB12S5,BSE
543146.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - MONTHLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB12T3,BSE
543147.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB13S3,BSE
543148.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT MONTHLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB14S1,BSE
543149.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - BONUS PLAN(Issue Price: 0.01),INF204KB15S8,BSE
543150.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - GROWTH PLAN(Issue Price: 0.01),INF204KB16S6,BSE
543151.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT BONUS PLAN(Issue Price: 0.01),INF204KB17R6,BSE
543152.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB17S4,BSE
543153.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT GROWTH PLAN(Issue Price: 0.01),INF204KB18R4,BSE
543154.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB18S2,BSE
543155.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB19R2,BSE
543156.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),INF204KB19S0,BSE
543168.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT QUARTERLY DIVIDEND PLAN(Issue Price: 0.01),INF204KB10S9,BSE
543169.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIVIDEND PLAN(Issue Price: 0.01),INF204KB10T7,BSE
543170.BO,NIPPON INDIA EQUITY SAVINGS FUND -  SEGREGATED PORTFOLIO 2 - DIRECT DIVIDEND PLAN(Issue Price: 0.01),INF204KB11S7,BSE
543171.BO,RO Jewels Ltd,INE0BDU01028,BSE
543173.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2DIVIDEND PLANDIVIDEND REINVESTMENT,INF204KB14U7,BSE
543174.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2GROWTH PLAN GROWTH OPTIONGROWTH,INF204KB10U5,BSE
543175.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANDIVIDEND PAYOUT,INF204KB15U4,BSE
543176.BO,NIPPON INDIA EQUITY HYBRID FUND -  SEGREGATED PORTFOLIO 2MONTHLY DIVIDEND PLANREINVESTMENT,INF204KB16U2,BSE
